id,country,name,city
68717,DE,Gaffel am Dom,
68423,HU,Veszprém Aréna,
56251,ES,Calella De Palafrugell,
51035,GB,Phoenix Theatre,
68655,BE,Théâtre National Wallonie-Bruxelles,
49684,BE,Stadsschouwburg Brugge,
67048,ES,Medusa Festival,
67577,DE,Columbia Theater,
67596,NL,Autotron,
68065,BE,Pairi Daiza,
66896,ES,Palacio de Congresos,
74900,GB,The Steel Yard,
76078,NL,De Kleine Komedie,
76097,NL,Theater Diligentia,
78587,BE,Zik-Zak,
93313,ES,Teatro Reina Victoria,
92995,BE,"Cultuurcentrum 't Schaliken Herentals",
101074,NL,Alpha Schagen,
90097,ES,Teatro Valle-Inclán,
90858,NL,De Lindenberg,
104687,AT,Wiener Staatsoper,
106611,ES,Palacio Euskalduna,
90792,NL,LAB-1,
100549,NL,Nationale Opera & Ballet,
101009,NL,Euroborg,
106520,NL,Hall of Fame,
108298,BE,Versuz,
100888,NL,Cruise Terminal Rotterdam,
134629,NL,City Theater,
18655,GB,The Bodega Social Club,
20007,GB,Hare & Hounds Kings Heath,
14880,IT,Cocoricò,
7521,CH,St. Jakobshalle,Basel
2563,NL,Schouwburg Orpheus,Apeldoorn
17009,NL,Cool Kunst en Cultuur,
15904,GB,The Liquid Rooms,
32443,ES,San Mamés Stadium,
19883,BE,"GC 't Heilaar",
16963,NL,Schouwburg & Filmtheater Agnietenhof,
17979,GB,Perranporth Beach,
18255,DE,Deutsches Theater München,
10467,NL,Isala Theater,
25995,FR,La Seine Musicale,
6344,NL,Theater de Mythe,Goes
4172,FR,Petit Bain,Paris
6454,NL,Het kasteel van Sparta,"Rotterdam, Netherlands"
12489,PL,Klub Studio,
14307,GB,Warner Bros. Studio Tour,
14346,BE,CC de Schakel,
23376,DE,Porsche-Arena,
77,NL,Club NYX,Amsterdam
2191,NL,Theater Bellevue,Amsterdam
125,NL,H7 Warehouse,Amsterdam
70,NL,Mondial,Beekbergen
41,NL,Melkweg,Amsterdam
45,NL,TOFFLER,Rotterdam
102,NL,Doornroosje,Nijmegen
154,NL,NDSM,Amsterdam
161,NL,De Vasim Fabriek,Nijmegen
172,NL,Aquabest,Best
178,NL,Recreatiegebied Spaarnwoude,Spaarnwoude
219,NL,Poppodium Bibelot,Dordrecht
288,NL,Podium De Vorstin,Hilversum
340,NL,De Pul,Uden
820,NL,Sloterpark,Amsterdam
859,NL,De Spot,Middelburg
2005,NL,De Tamboer,Hoogeveen
2314,DE,Die Halle Tor 2,Köln
1180,NL,Podium Gigant,Apeldoorn
1184,DE,Markthalle,Hamburg
1855,NL,De Ster,Nieuwkuijk
2010,BE,Het Depot,Leuven
2033,NL,Rotown,Rotterdam
2117,NL,Amsterdam,Amsterdam
2130,DE,Hockenheimring,Hockenheim
2252,DE,Tempodrom,Berlin
2256,NL,Circuit Zandvoort,Zandvoort
2262,DE,Lanxess Arena,Köln
185,DE,Ferropolis,Gräfenhainichen
22389,HU,Erzsébetligeti Színház,
24048,GB,Move,
6088,BE,Bourlaschouwburg,Antwerp
27745,GB,"Theatre Royal, Glasgow",
11311,SE,Tele2 Arena,
12573,DE,GreyZone Concerts & Promotion,
16115,GB,Gorilla,
25434,GB,Mayflower Theatre,
9533,BE,De Spil Cultuurcentrum,
9293,DE,Olympiastadion Berlin,
23314,DE,Mehr Theater am Großmarkt,
17313,HU,Helynekem,
17359,GB,Band On The Wall,
22873,DE,Sporthalle Hamburg,
24039,BE,Le Sassin,
18875,GB,Wylam Brewery,
27709,GB,The Forum,
12652,BE,Concertzaal De Casino,
15767,NL,Music Dome,
23152,DE,Kunstrasen,
18221,SE,Göta Lejon,
17181,HU,Symbol,
25402,GB,Symphony Hall,
6129,BE,30CC/Schouwburg,Leuven
11310,GB,Etihad Stadium,
8336,DE,Fusion Club,
23286,DE,Open Beatz Festival,
23574,BE,deSingel Internationale Kunstcampus,
2356,DE,Batschkapp,Frankfurt am Main
16757,GB,The Garage,
18786,GB,Exchange,
19776,GB,Engine Rooms Southampton,
2337,NL,Bimhuis,Amsterdam
2536,NL,Openluchttheater Caprera,Bloemendaal
2586,NL,Tuinen van West,Amsterdam
2954,NL,Eiland Buitenvest,Hulst
3335,NL,Kasteel de Berckt,Baarlo
3618,NL,Nobel,Leiden
5603,NL,Posttheater,Arnhem
5613,GB,Alexandra Palace,London
5724,NL,Nieuwe Luxor Theater,Rotterdam
5905,NL,De Rijswijkse Schouwburg,Rijswijk
6270,NL,Theater de Stoep,Spijkenisse
7119,NL,Haarlemmermeer,Hoofddorp
9535,BE,Cultuurcentrum Zwaneberg,
10134,CH,Geneva Arena,
10230,IT,Arena di Verona,
11186,BE,Concertgebouw Brugge,
11272,GB,O2 Forum Kentish Town London,
11717,NL,BASIS,
11767,PT,Meo Arena,
11840,ES,Fabrik,
12387,BE,Extrema Outdoor,
12556,IT,Spazio Novecento,
12570,SE,Pustervik,
12891,GB,Digital,
13417,DE,Düsseldorf,
13706,GB,Islington Assembly Hall,
14223,DE,Badehaus Berlin,
15470,GB,Mint Warehouse,
16110,HU,Cinema Hall Budapest,
16194,HU,Átrium Színház,
16299,SI,Tolmin,
16552,HU,Centrál Színház,
17418,GB,Motorpoint Arena Nottingham,
17700,FR,Le Bikini,
18868,ES,La Rambleta,
19624,BE,Koningin Elisabethzaal,
19929,NL,MAC3PARK Stadion,
21404,ES,Sala Salamandra,
22461,DE,Airbeat One Festival,
23005,ES,Auditorium de Palma,
23523,ES,Auditorio Manuel de Falla,
23673,NL,Poppodium Gebouw-T,
24129,SE,Nalen,
24724,ES,Caja Mágica,
27417,DK,Royal Arena,
28294,GB,Manchester Opera House,
29789,ES,Teatro Coliseum,
13513,NL,Schouwburg De Meerse,
17990,NL,Flint Amersfoort,
40065,DE,Alpincenter Hamburg-Wittenburg,
39782,CZ,Café V lese,
16805,CH,Docks - Lausanne,
574,NL,Recreatieterrein De Berendonck,Wijchen
46203,ES,Jamboree Dance Club,
66643,DE,Freizeitpark Rheinaue,
51641,BE,NTGent,
68579,BE,Plopsa Indoor Hasselt,
68125,DE,MH5 Roof Bar,
52247,ES,Bilbao Exhibition Centre (BEC),
56463,ES,Teatro Real,
66569,DE,Elbphilharmonie Hamburg,
113414,IT,Palasele,
108299,DE,Stage Theater im Hafen,
113382,GB,Tunbridge Wells Forum,
83990,ES,Teatro Olympia,
100919,NL,Lucky The Feel Good Provider,
106533,IE,"Whelan's Bar",
92186,HU,Eötvös10 Közösségi és Kulturális Színtér,
85175,FR,Warehouse Nantes,
88222,ES,Parc del Fòrum Barcelona,
89096,HU,Pesti Magyar Színház,
106546,ES,Sala Pelicano,
116406,NL,EM2 Groningen,
113515,ES,Sala Óxido,
113080,HU,Magyar Vasúttörténeti Park,
172890,ES,Faunia,
166740,MT,Liquid Club Malta,
146248,HU,Millenáris,
169431,BE,OC Zwijnaarde Nieuwe Melac,
136155,GB,Southend Palace Theatre,
140483,IE,Heineken Galway International Arts,
170835,NL,AGORA Theater Lelystad,
160296,NL,Poppodium Duyker,
117857,IE,Trinity College Dublin,
149995,GB,Utilita Arena,
156728,ES,Sala Cocó,
139535,AT,Vienna,
158821,HU,Örkény Stúdió,
129542,BE,C12,
147515,CZ,Hybernia Theatre,
172232,IE,Lost Lane,
136741,BE,Arjaantheater,
156994,DE,Jaki,
165373,DE,Seaside Beach Baldeney,
158538,ES,"IDEAL Centre d'Arts Digitals de Barcelona",
142727,ES,Sala Totem Aretoa,
126470,SE,Kulturhuset Stadsteatern Stockholm,
142977,BE,hetpaleis,
140839,ES,La Nau,
138730,GB,Gunnersbury Park,
154446,NL,Zeelandhallen,
123482,NL,Poppodium Boerderij,
133562,BE,Pop-Up Theater van Studio 100,
142172,NL,Now&Wow Club,
144035,NL,Internationaal Theater Amsterdam,
146581,ES,Sala Moon,
147929,BE,BAIA,
150621,GB,M&S Bank Arena,
151979,BE,Spa ,
152783,NL,Club Villa Thalia,
159039,DE,Gebäude 9 ,
168575,BE,CC De Bunder,
170191,DE,Proton The Club,
160500,ES,Sala Albéniz,
170042,NL,HAVEN,
171668,DE,QUARTERBACK Immobilien ARENA,
161522,NL,IJLand,
162313,NL,Engelermeer,
167877,GB,O2 City Hall Newcastle,
168301,NL,Amare,
168941,IT,Teatro Lirico Giorgio Gaber,
169143,ES,Asturias Jardines Feriales de Llanera,
170721,ES,Reial Club de Tennis Barcelona,
174017,ES,IFEMA,
177258,GB,60 Dock Road,
182115,NL,Mondi Skybar,
181629,GB,The Garage,
179660,IT,Villa Bellini,
179354,NL,Café Bosch,
176897,BE,Cultuurhuis Merelbeke,
178761,HU,RaM Színház,
180318,HU,6szín Teátrum,
182145,DE,Augsburg Arena (WWK Arena),
179233,BE,Kunstencentrum VIERNULVIER,
179332,CZ,O2 Universum,
179483,AU,PICA - Port Melbourne Industrial Centre of the Arts,
179562,IT,Stadio Diego Armando Maradona,
179984,NL,Houtrak (Spaarnwoude-park),
182052,NL,SPOT/Stadsschouwburg,
181546,ES,Teatro Victoria Eugenia Antzokia,
185946,ES,La Paloma,
201629,IE,"Malahide Castle - Co. Dublin, D",
186130,SE,Biblioteket Live,
191941,HU,Radnóti Miklós Színház,
186809,NL,Recreatiegebied Ruigenhoekse polder,
196942,NL,De Drafbaan,
200712,ES,Marenostrum Fuengirola,
157995,HU,Katona József Színház,
158019,NL,Mainstage,
133058,ES,Auditorio Marina Sur,
153473,ES,Cangas de Onis,
126219,DE,Odonien,
133078,GB,"Duke of York's Theatre",
134911,ES,Wolf Barcelona,
138073,GB,Liverpool Empire Theatre,
138323,NL,Metropool Enschede,
139913,GB,The Theatre at the Hippodrome Casino,
142730,NL,Feyenoord Stadion,
142731,ES,Navarra Arena,
145234,GB,Theatre Royal Haymarket,
146893,PT,LAV - Lisboa ao Vivo,
148416,NL,De Oude Meerdijk,
149829,NL,Lakedance,
149993,ES,Auditorio Municipal Cortijo de Torres,
155706,NL,Hofhouse,
156799,HU,Puskás Aréna,
157310,ES,Real Jardín Botánico,
154653,IT,Hall,
172543,ES,Teatro Magno,
168742,BE,Schouwburg Noord,
168306,NL,BITTER,
169858,BE,CC Lokeren,
160546,ES,Sala Jerusalem,
167134,ES,Puy Du Fou,
162002,ES,Teatro Capitol,
162531,ES,Cartuja Center CITE Sevilla,
166559,ES,Gran Teatro Caixabank Príncipe Pío,
168362,HU,Arzenál,
168438,NL,De Adelaarshorst Stadium,
171664,DE,Berlin,
171816,HU,Szegedi Partfürdő Kemping és Apartman,
180543,AE,Museum of the Future,
193102,IT,Piazza del Plebiscito,
183115,NL,MIMIK Film Theater en Cafe,
176709,DE,Parkbühne Wuhlheide,
178807,NL,De Kromhouthal,
179470,NL,NAR - Café der Kunsten,
182268,GB,The Alexandra,
181095,BE,Stadsfeestzaal Meir,
177688,BE,Lotto Park ,
181776,BE,KINEPOLIS,
178992,NL,On The Rocks,
178855,GB,Clock Factory,
179463,ES,Sala Mamba,
180597,DE,Schrottplatz,
180601,BE,Radar Event Hall,
181575,ES,Palacio de Congresos de Cádiz,
181567,NL,Laurenskerk,
181001,NL,Levenslang Amsterdam,
201116,NL,Fabrique des lumieres ,
191704,CZ,Underdogs’ Ballroom,
197102,BE,Djingel Djangel,
201578,ES,Circuito de Jerez Ángel Nieto,
